Date_GMT,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Air_Temperature,Pyranometer,Wind_Speed
,5.2734,5.2694,5.2937,5.2399,5.2342,5.2037,5.2364,5.2038,5.1885,5.1247,5.0572,4.9949,7.5949,17.461,1.6505
,5.4555,5.4491,5.3953,5.3122,5.298,5.2134,5.255,5.2301,5.2087,5.1416,5.0748,5.0621,8.0385,-0.25181,3.0016
,5.5394,5.5185,5.4105,5.3587,5.3212,5.2514,5.2566,5.2221,5.2016,5.1574,5.094,5.074,8.6722,356.3,2.0184
,5.5789,5.5943,5.6058,5.3802,5.3113,5.2525,5.274,5.2479,5.2295,5.1859,5.1381,5.1359,1.5487,-0.54578,0.19544
,5.5664,5.4931,5.3631,5.3092,5.3016,5.2338,5.2724,5.2183,5.2039,5.1732,5.1139,5.104,5.8007,46.048,0.191
,5.6841,5.6242,5.4344,5.3224,5.3092,5.254,5.282,5.2144,5.1994,5.169,5.112,5.1231,6.3282,0,0.10173
,5.8879,5.8299,5.4196,5.3054,5.2919,5.2262,5.249,5.2055,5.1754,5.1454,5.1054,5.1156,7.1355,263.55,2.1295
,5.5635,5.569,5.5336,5.4447,5.3711,5.2982,5.3015,5.2325,5.2127,5.1795,5.1396,5.1637,1.0369,-1.3855,0.1678
,5.4618,5.4579,5.4784,5.442,5.4354,5.3636,5.3828,5.327,5.2643,5.1992,5.1304,5.1503,8.0868,43.696,3.3046
,5.6132,5.5577,5.5179,5.4563,5.451,5.3954,5.3936,5.2989,5.2503,5.1786,5.1319,5.1588,5.3961,-0.12593,0.01468
,5.5407,5.5402,5.5657,5.5361,5.4772,5.3804,5.3574,5.3024,5.2629,5.2128,5.1558,5.175,4.7046,153.63,2.4708
,5.3801,5.3868,5.4082,5.3833,5.3898,5.3511,5.4098,5.3783,5.3494,5.3208,5.2631,5.2636,-0.59394,-3.1911,0.2361
,5.2844,5.2823,5.3042,5.2683,5.2659,5.2287,5.2829,5.2649,5.2547,5.2227,5.1648,5.0943,5.1482,96.443,2.5808
,5.2551,5.26,5.2921,5.2745,5.2909,5.2552,5.311,5.2906,5.295,5.251,5.1993,5.181,4.9662,-0.62965,1.3228
,5.3374,5.3175,5.3094,5.2707,5.2558,5.2116,5.2717,5.2609,5.2535,5.2271,5.1579,5.1557,5.2626,183.65,0.86486
,5.3941,5.3991,5.401,5.3094,5.2968,5.2493,5.2898,5.2603,5.2526,5.2102,5.1717,5.1914,1.9639,-0.54582,0.03349
,5.3016,5.2593,5.2747,5.2352,5.2437,5.2058,5.2597,5.2397,5.2162,5.1986,5.1517,5.1864,4.6502,141.62,0.16493
,5.4131,5.4169,5.3426,5.2616,5.2454,5.1966,5.2406,5.2077,5.2034,5.1816,5.1442,5.1289,5.5513,-0.67163,0.66403
,5.3002,5.3037,5.2897,5.2287,5.2303,5.1971,5.2509,5.2293,5.2154,5.1735,5.1198,5.1447,5.0984,59.901,0.95518
,5.2478,5.2565,5.2903,5.2606,5.2596,5.2142,5.2408,5.2124,5.205,5.1769,5.134,5.1604,3.8464,-0.62964,1.7646
,5.12,5.1413,5.1702,5.1416,5.1473,5.1031,5.1593,5.1366,5.1213,5.0892,5.0458,4.9741,1.2394,61.681,0.00138
,5.1196,5.1258,5.1525,5.1291,5.122,5.0818,5.1324,5.1084,5.1063,5.0855,5.0293,4.974,2.1017,-0.04198,0.04616
,5.0839,5.0825,5.1063,5.0839,5.0935,5.059,5.1106,5.0864,5.0619,5.0306,4.9824,4.9854,4.229,79.251,1.6845
,5.0383,5.0513,5.0806,5.0584,5.0395,5.0233,5.0737,5.0546,5.0501,5.0219,4.969,4.986,3.3065,-0.67161,0.68118
,4.9651,4.9873,5.0217,4.9996,4.9982,4.9743,5.0417,5.0423,5.0453,5.0022,4.9593,4.9874,2.5749,44.497,0.38073
,4.9677,4.9673,5.0031,4.9792,4.9865,4.9537,5.0076,5.0007,4.9947,4.9998,4.9619,4.987,2.8593,-0.16792,0
,5.0538,4.9911,5.0033,4.9726,4.9861,4.9526,5.0074,5.0005,5.0003,4.987,4.941,4.9665,4.5316,67.707,0.02764
,5.1361,5.054,5.0119,4.9849,4.9839,4.9483,5.0072,4.9243,4.9827,4.9764,4.9303,4.9023,5.3435,0,0.00912
,5.3272,5.2405,4.9976,4.9671,4.9586,4.9224,4.9768,4.9626,4.9897,4.9741,4.9272,4.9497,7.3,78.191,0.52324
,5.1255,5.1398,5.1661,5.0852,5.0126,4.928,4.9737,4.9618,4.962,4.949,4.9104,4.9598,5.4631,-1.553,0.58231
,5.2462,5.2508,5.217,5.1461,5.1163,5.0384,5.0579,5.0288,5.0013,4.9823,4.9222,4.9426,9.1062,102.1,3.0145
,5.3607,5.282,5.3075,5.2428,5.2281,5.1335,5.151,5.0527,5.0061,4.9795,4.931,4.9615,7.3387,0,0.15581
,5.3377,5.1904,5.3753,5.2938,5.2908,5.2575,5.3133,5.2926,5.175,5.2418,5.1805,5.1655,9.0635,56.862,4.1282
,5.97,5.7116,5.585,5.5198,5.5234,5.3571,5.4117,5.3699,5.2369,5.242,5.1259,5.0814,7.7196,0,0.49193
,6.0067,5.8694,5.7951,5.5537,5.5255,5.4495,5.4786,5.4342,5.309,5.2745,5.1481,5.1026,8.8639,183.26,2.5517
,5.931,5.9058,5.8844,5.7573,5.6312,5.543,5.4503,5.3809,5.3238,5.2481,5.1884,5.1223,2.3259,-3.3581,0.09187
,5.7368,5.6891,5.7346,5.6809,5.5962,5.452,5.4407,5.3284,5.2242,5.2176,5.1626,5.1427,7.2445,296.9,2.4347
,5.7627,5.781,5.8343,5.8119,5.7997,5.7635,5.7693,5.6832,5.6386,5.4502,5.3076,5.2943,1.1608,-3.1482,0.00006
,5.6433,5.6135,5.6613,5.6247,5.601,5.5646,5.5922,5.5519,5.5171,5.4844,5.3726,5.2702,6.2112,185.62,0.54354
,5.5829,5.5956,5.6412,5.6251,5.6266,5.5967,5.6568,5.6295,5.6049,5.4787,5.395,5.3818,-0.42892,-3.2744,0
,5.7312,5.5037,5.5046,5.4699,5.4514,5.4223,5.4791,5.4584,5.4369,5.4257,5.3671,5.3271,5.663,216.87,0.21253
,5.6352,5.6478,5.5528,5.4861,5.4906,5.4413,5.4656,5.4327,5.4098,5.3605,5.3166,5.3173,-1.0888,-3.1071,0.00011
,5.4488,5.447,5.4162,5.3798,5.3798,5.3354,5.3994,5.3767,5.3457,5.3047,5.2442,5.2552,2.629,226.69,0.40258
,5.5301,5.5516,5.5701,5.4586,5.428,5.367,5.3979,5.3664,5.3499,5.3192,5.2692,5.275,-1.9851,-3.0231,0.00235
,5.6848,5.6003,5.3402,5.3011,5.2955,5.2562,5.3127,5.2947,5.2656,5.2421,5.193,5.1823,5.565,455.61,0.86589
,6.0155,5.944,5.4652,5.3292,5.2966,5.2456,5.2985,5.2698,5.2204,5.1822,5.1227,5.1283,1.439,-3.0223,0.06102
,5.819,5.4737,5.4139,5.3517,5.2773,5.218,5.2427,5.2078,5.1446,5.1402,5.1071,5.1505,6.5303,173.95,0.27034
,5.7198,5.6908,5.497,5.3831,5.3727,5.2667,5.304,5.257,5.208,5.1709,5.1413,5.1619,1.903,-3.0642,0
,5.6376,5.6227,5.6015,5.4475,5.3484,5.2631,5.2906,5.2433,5.1897,5.1888,5.1234,5.1419,6.9129,52.093,2.0458
,5.5326,5.557,5.5863,5.5554,5.5446,5.4896,5.5121,5.4414,5.3799,5.3257,5.2641,5.2673,-1.2685,-3.3167,0
,5.573,5.5533,5.4945,5.4249,5.313,5.1959,5.2309,5.2078,5.1875,5.1823,5.1294,5.1632,4.4706,433.36,0.00149
,5.6843,5.7056,5.7225,5.5254,5.3703,5.2706,5.3079,5.2694,5.25,5.2123,5.1812,5.2047,-0.8252,-0.62982,0
,5.4766,5.4714,5.4749,5.4183,5.3373,5.2483,5.2901,5.2613,5.2298,5.2073,5.1673,5.1958,2.1089,154.83,1.1661
,5.4007,5.4052,5.4325,5.4098,5.4143,5.3596,5.3818,5.3068,5.268,5.2301,5.2006,5.2347,-2.6229,-3.1492,0.00097
,5.3843,5.3642,5.2896,5.2571,5.2549,5.2186,5.2738,5.251,5.2331,5.217,5.1297,5.093,3.622,198.9,1.4403
,5.2713,5.274,5.3055,5.2882,5.2949,5.2558,5.3063,5.2893,5.2695,5.2472,5.1981,5.2283,7.8222,-1.595,5.3012
,5.2525,5.2479,5.2861,5.262,5.27,5.2345,5.2915,5.2709,5.2566,5.2362,5.1926,5.223,6.0808,152.92,0.00057
,5.3361,5.3328,5.3614,5.3421,5.3449,5.3116,5.3645,5.3471,5.3319,5.3122,5.2662,5.2999,8.2646,-1.0073,6.8443
,5.4516,5.4441,5.4722,5.4409,5.4465,5.4075,5.4646,5.4468,5.4314,5.413,5.3683,5.4043,8.1305,391.46,8.7718
,5.4699,5.4676,5.5164,5.4922,5.4992,5.4694,5.5258,5.5035,5.4932,5.4623,5.4275,5.458,5.6543,-1.2593,2.5352
,5.4351,5.4314,5.4669,5.4286,5.4283,5.3896,5.446,5.4208,5.4109,5.3754,5.3294,5.361,6.6945,241.69,3.3058
,5.4426,5.4406,5.4738,5.4449,5.4523,5.4221,5.482,5.4659,5.4493,5.4251,5.3877,5.4132,7.805,-0.20986,3.8291
,5.6732,5.5947,5.5526,5.5087,5.5025,5.4661,5.5092,5.4837,5.4702,5.448,5.3961,5.3922,7.3885,52.665,0.30916
,6.0089,5.63,5.6236,5.5555,5.5285,5.4749,5.5309,5.5089,5.4866,5.4513,5.403,5.4177,5.6181,-0.5876,0.00017
,5.7193,5.7052,5.6845,5.6102,5.53,5.4774,5.5268,5.5058,5.4928,5.459,5.4142,5.4325,5.6837,403.73,3.3618
,5.7477,5.757,5.7749,5.7047,5.6795,5.6344,5.6581,5.6073,5.5675,5.4883,5.4409,5.4609,2.6824,-1.7213,0.11659
,6.0703,6.0189,5.7224,5.6043,5.5809,5.5319,5.561,5.5317,5.5103,5.4795,5.43,5.3407,7.3403,553.45,1.1349
,6.3205,6.3325,5.7441,5.61,5.5794,5.5268,5.5694,5.5437,5.5221,5.4878,5.4502,5.4528,2.2769,-2.1408,0.05746
,6.1207,6.1135,6.0728,5.8586,5.6843,5.5611,5.5998,5.5649,5.5405,5.5018,5.4511,5.4446,5.5862,34.841,0.00184
,6.1097,6.1087,5.9654,5.6568,5.6152,5.5378,5.5607,5.5235,5.5043,5.48,5.4372,5.4539,4.5504,-0.33582,0.50569
,6.2819,5.8739,5.8155,5.6433,5.6223,5.5526,5.5756,5.5317,5.5106,5.4757,5.4331,5.4504,8.7417,238.62,0.43361
,6.505,5.9585,5.7419,5.606,5.5769,5.5252,5.5681,5.5309,5.5134,5.4792,5.4317,5.4436,6.9373,-0.62946,0.59997
,6.4083,6.2082,5.9045,5.7263,5.6365,5.5543,5.5865,5.5389,5.5269,5.4826,5.4338,5.4691,6.8888,100.94,0.72579
,6.149,6.1295,5.8944,5.7827,5.6944,5.6299,5.6535,5.5735,5.5474,5.5039,5.4705,5.4934,-0.06421,-3.5682,0.00608
,6.4168,6.3346,5.845,5.7582,5.7092,5.6324,5.6391,5.572,5.5226,5.496,5.425,5.4823,7.3819,604.66,0.01743
,6.2899,6.2989,6.2717,6.1225,6.0722,6.0095,6.0044,5.7921,5.6678,5.5912,5.525,5.5141,1.2218,-0.62975,0.00011
,6.4916,6.4401,6.1625,5.9544,5.7307,5.6127,5.6147,5.5779,5.5343,5.5016,5.4662,5.4962,7.753,359.73,1.3918
,6.3885,6.3935,6.3874,6.2549,6.1612,5.9466,5.9466,5.8765,5.7622,5.6528,5.5711,5.5183,4.563,-1.721,0
,6.2816,6.2795,6.2973,6.2447,6.2085,5.9599,5.8457,5.7433,5.639,5.5767,5.5258,5.5362,5.7155,97.68,1.2803
,6.4612,6.4279,6.3397,6.2287,5.9424,5.8201,5.707,5.6452,5.606,5.5749,5.524,5.5483,7.3873,0,0.21425
,6.6682,6.6307,6.4974,6.2112,6.0023,5.7811,5.7088,5.6424,5.6151,5.5808,5.5411,5.5772,10.342,333.58,2.9794
,6.8486,6.802,6.7132,6.5804,6.5029,6.3919,6.0776,5.8488,5.7876,5.7217,5.6374,5.61,6.3943,-0.04196,0.04169
,7.5514,7.4537,6.7681,6.6033,6.5435,6.3539,6.0296,5.8138,5.6796,5.6143,5.5672,5.6,11.743,607.14,1.6168
,8.5604,8.1035,7.0081,6.6949,6.589,6.3025,5.9535,5.8055,5.7268,5.6504,5.5941,5.6039,4.6626,-2.5597,0
,8.4197,7.7287,7.1362,6.7435,6.5248,6.2031,5.8895,5.7461,5.6799,5.6368,5.5817,5.6137,10.562,441.77,1.2233
,8.7257,8.0942,7.0451,6.7398,6.5656,6.3619,6.1453,5.8822,5.7273,5.6727,5.6273,5.626,2.9629,-2.9376,0
,8.6708,8.0637,7.2372,6.7431,6.4519,6.0998,5.906,5.7668,5.6956,5.6474,5.605,5.619,12.957,408.24,0
,8.9341,8.4469,7.6554,6.9117,6.4788,5.9231,5.8305,5.7535,5.7178,5.6682,5.6285,5.6437,2.738,-2.9377,0.00017
,9.0722,8.8599,7.368,6.7914,6.5111,6.1949,6.0155,5.8588,5.7322,5.6594,5.6063,5.634,12.322,595.93,0.02592
,9.0514,8.9942,7.7561,7.0415,6.1626,5.951,5.8913,5.7913,5.7397,5.6706,5.6187,5.6457,6.1487,-2.3081,0.38194
,9.0912,9.0706,8.9003,8.764,6.9735,6.4917,6.0357,5.846,5.8151,5.7431,5.677,5.6642,9.6676,381.63,0
,8.9471,8.9564,8.4735,7.046,6.6465,6.2569,6.0161,5.8983,5.7961,5.7063,5.6563,5.6628,7.0712,-0.62947,0
,9.2849,9.0262,8.1038,6.7395,6.4135,6.0848,5.8801,5.7723,5.7343,5.6781,5.6375,5.664,9.5529,245.81,0
,9.0851,9.0034,8.2348,7.2383,6.6132,6.2468,5.998,5.8421,5.7697,5.7197,5.6819,5.6748,1.3537,-3.1902,0
,9.0904,8.5812,8.396,7.4667,6.7802,6.3354,6.1058,5.8745,5.7743,5.7092,5.6579,5.6651,10.495,528.74,0
,8.86,8.8717,8.6742,7.1419,6.3576,5.9952,5.9111,5.8555,5.8223,5.7597,5.7044,5.7033,1.2386,-2.9803,0
,8.6483,8.5635,8.4708,7.2184,6.5878,6.2401,6.1055,5.8833,5.8146,5.7424,5.6957,5.7053,6.1086,63.134,0.09921
,9.1288,8.8604,8.4316,7.3305,6.6724,6.2283,5.9592,5.8396,5.7813,5.7268,5.6848,5.6844,8.3627,0,0.2232
,8.7909,8.7819,8.3814,7.1455,6.5214,6.0396,5.9164,5.8067,5.771,5.7183,5.6799,5.6924,8.5078,155.06,3.4277
,8.6034,8.5796,8.566,7.7538,6.4213,6.1166,6.0378,5.9182,5.8294,5.7702,5.698,5.7014,6.7759,0,0.20863
,7.3286,7.3296,7.1775,6.8954,6.7037,6.5044,6.4956,6.4249,6.39,6.3213,6.1963,5.93,10.822,257.71,7.1628
,8.1137,8.1114,8.1187,7.8533,7.335,6.5173,6.3084,6.1806,6.1163,6.0272,5.9336,5.8722,9.4478,-0.12588,4.2778
,8.1726,8.1677,8.167,7.9483,7.4896,6.9417,6.7119,6.4671,6.3275,6.2078,6.0908,6.0096,11.535,44.811,4.9985
,8.4627,8.4293,8.3835,8.2945,8.1988,7.9854,7.7052,7.285,6.4835,6.2849,6.1782,6.1079,11.942,-0.6713,2.0428
,8.5963,8.5857,8.5702,8.4288,8.3326,7.9968,7.4974,7.2549,6.9442,6.5017,6.1926,6.0869,10.538,653.45,4.7025
,9.0853,9.0853,9.031,8.8114,8.7221,8.3868,7.4041,6.8388,6.4419,6.3037,6.2121,6.1059,8.9716,-0.08393,2.1159
,8.9739,8.9737,8.9526,8.7666,8.5282,8.1548,7.7017,6.9293,6.4361,6.2802,6.1939,6.1683,10.797,359.08,0
,9.2706,9.2817,9.2908,9.1612,9.1103,8.7262,7.779,6.9135,6.4983,6.3239,6.2141,6.1648,3.7576,-2.2244,0.33084
,8.8343,8.8288,8.8186,8.7068,8.3763,7.7647,7.5027,6.9785,6.5335,6.3418,6.2656,6.167,7.9586,57.58,3.7114
,8.6895,8.686,8.7133,8.6655,8.6366,8.4913,8.1207,7.3632,6.7444,6.4233,6.2631,6.2296,9.9482,-0.67145,5.6856
,8.6568,8.6544,8.6729,8.6174,8.5226,8.351,8.3758,8.1817,7.7264,6.867,6.3683,6.2402,10.663,122.99,3.5557
,8.8163,8.8193,8.8412,8.8021,8.7738,8.7004,8.6031,8.4342,8.1885,7.1907,6.4916,6.2656,9.9266,0,4.2488
,9.0849,9.0678,9.0216,8.9141,8.8218,8.6905,8.6272,8.4415,7.7014,6.7141,6.4028,6.2632,13.109,706.97,5.1833
,9.2868,9.279,9.2544,9.2034,9.1753,9.0617,8.9222,8.8271,8.4116,7.0652,6.4559,6.308,10.7,-0.71326,1.2153
,9.9313,9.8874,9.6226,9.3245,9.2619,9.1077,8.8966,8.6122,8.1467,7.3814,6.5538,6.3584,12.193,706.61,0
,10.173,10.181,10.091,9.9367,9.6186,9.0233,8.8328,8.3685,7.444,6.8914,6.565,6.4479,4.8111,-2.7697,0.10586
,10.867,10.816,10.026,9.8016,9.5643,9.3246,8.9558,8.4143,7.4781,6.8896,6.6213,6.4238,15.297,686.85,0
,11.695,11.174,10.087,9.7379,9.6021,9.2308,9.0183,8.3148,7.3259,6.8477,6.6265,6.4643,6.3207,-2.5175,0.1436
,12.159,11.268,10.305,9.6916,9.3834,9.0451,8.815,8.4245,7.5594,6.794,6.6103,6.3986,18.003,661.69,0.11034
,12.517,12.247,10.272,9.5975,9.314,8.9778,8.73,8.4553,7.9311,7.1366,6.7572,6.5712,9.3014,-2.3911,0
,13.293,12.358,10.66,9.8127,9.3444,8.9696,8.7368,8.3888,7.5609,6.9534,6.6793,6.5375,15.781,673.72,0
,13.481,12.945,10.282,9.661,9.2521,9.0011,8.851,8.4516,7.7332,7.1215,6.8374,6.6222,7.8217,-1.7622,0.0004
,11.651,11.5,10.411,9.7379,9.3707,9.0222,8.8084,8.5029,7.8153,7.1541,6.8432,6.63,11.563,579.21,3.839
,11.704,11.723,11.31,9.6954,9.2858,8.9478,8.7197,8.3309,7.6981,7.0668,6.7961,6.673,7.3954,-3.2313,0
,11.446,11.391,10.954,9.7235,9.508,9.1231,8.7678,8.2606,7.5841,7.1138,6.852,6.674,10.044,575.84,0
,11.807,11.8,11.544,10.929,9.3517,8.9626,8.6269,8.1892,7.5101,7.064,6.8642,6.7035,6.0112,-1.5947,0.43343
,11.119,11.126,11.124,10.307,9.7338,9.2452,8.8994,8.3185,7.5877,7.106,6.955,6.7884,7.1994,79.943,2.0701
,11.056,11.071,11.049,10.887,9.8822,9.0859,8.8669,8.4273,7.4959,7.0505,6.9025,6.7666,7.1884,-0.62947,0.19986
,11.183,11.118,10.996,10.826,9.7325,9.0603,8.5397,7.9945,7.4214,7.0425,6.9038,6.7789,9.3755,208.44,0.78096
,11.225,11.209,11.071,10.679,9.9304,9.0232,8.6089,8.1901,7.43,7.0713,6.9145,6.7681,9.1868,-0.83921,0.039
,11.42,11.412,11.063,10.49,9.604,9.0901,8.7583,8.0979,7.2601,7.0021,6.883,6.7569,10.688,223.59,1.9517
,11.454,11.452,11.319,10.99,9.5318,9.0643,8.7472,8.3773,7.9077,7.1704,6.9524,6.7675,8.2799,-1.2589,0.29052
,11.801,11.479,11.197,10.731,9.9073,9.068,8.6793,8.0638,7.371,7.0657,6.9298,6.8421,11.42,234.92,0.7122
,11.609,11.62,11.482,11.017,9.4176,8.9599,8.6723,8.2128,7.5775,7.0711,6.9265,6.8282,3.6094,-3.0635,0.46899
,11.85,11.601,11.055,10.339,9.5784,8.9248,8.5428,8.0563,7.4954,7.0738,6.9408,6.835,11.418,494.06,0
,12.077,12.08,11.436,10.455,9.8241,9.135,8.7442,8.0727,7.3025,7.0923,7.023,6.9114,4.6213,-1.8044,0
,12.96,12.579,11.67,10.939,9.7351,8.9331,8.5168,8.134,7.4149,7.1004,6.9761,6.8929,16.843,494.52,0
,13.613,12.69,11.505,10.385,9.8191,9.2651,8.8133,8.4582,7.6856,7.1642,7.021,6.9328,10.952,-1.2584,0.00734
,14.188,13.156,11.696,10.711,9.8139,9.1306,8.5868,7.9935,7.3549,7.0727,6.9739,6.9097,17.035,734.92,0
,14.561,13.428,12.139,11.2,9.8134,8.9164,8.5957,7.9395,7.2912,7.0947,6.995,6.9232,7.1088,-3.1884,0.01107
,15.1,14.345,11.931,11.057,10.158,9.1773,8.6244,8.1842,7.5159,7.1247,7.0001,6.9155,17.405,749.44,0
,15.754,14.449,12.399,10.799,9.9018,9.1955,8.8663,8.1599,7.4471,7.1157,7.0358,6.9408,7.7393,-2.8107,0
,16.108,14.704,12.258,11.073,9.9502,9.1273,8.744,8.2793,7.5484,7.1361,7.0059,6.9282,19.822,668.41,0
,16.115,14.832,12.158,10.816,10.032,9.284,8.8581,8.3557,7.5028,7.136,7.0474,6.979,8.9662,-3.1461,0.00275
,16.032,15.543,12.246,10.871,9.7736,9.1014,8.6514,8.0306,7.2682,7.0639,6.9906,6.9551,20.951,601.45,0.07168
,16.768,15.478,12.795,11.149,10.114,9.2762,8.7768,8.155,7.5214,7.166,7.0381,6.9546,13.344,-1.8456,0.00075
,16.506,14.607,12.364,11.305,10.214,9.277,8.8375,8.1344,7.3737,7.112,7.0154,6.9384,16.791,403.49,0.00384
,16.219,16.228,12.703,11.26,10.073,9.0976,8.5341,7.6851,7.2977,7.1081,7.0326,6.9698,6.8886,-3.3986,0
,16.229,15.859,13.287,11.191,10.072,9.1921,8.5603,7.7502,7.2394,7.085,7.0249,6.9387,15.375,766.99,0.00006
,16.05,16.038,13.164,11.159,10.318,9.3251,8.7784,7.8507,7.3197,7.1566,7.0827,7.0272,6.6957,-2.7272,0.00361
,16.123,16.048,13.379,11.354,10.16,9.1373,8.6211,7.8805,7.3083,7.146,7.0483,6.9938,15.324,788.28,0.09359
,16.309,16.317,13.482,11.641,10.401,9.4123,8.8239,8.1823,7.3948,7.1875,7.0871,7.0365,10.79,-2.2235,0
,15.587,15.586,15.413,11.839,10.046,9.0127,8.5288,7.6959,7.2819,7.148,7.0706,6.989,12.088,483.13,1.1114
,15.001,15.011,14.843,11.163,10.065,9.2105,8.7605,8.0994,7.4685,7.2042,7.108,7.0562,8.9546,-1.3007,0
,15.245,15.05,14.756,11.078,9.8432,9.0505,8.4506,7.6676,7.2906,7.1374,7.0712,7.0172,12.864,785.8,0
,15.962,15.304,14.506,11.553,10.069,9.2469,8.7188,8.0488,7.5156,7.2317,7.1102,7.0475,4.0467,-3.3985,0.00006
,15.881,15.24,14.776,11.791,10.21,9.1771,8.6955,8.0645,7.418,7.1878,7.0893,7.0016,14.55,806.03,0.26059
,15.958,15.912,14.182,11.904,10.322,9.2386,8.6685,7.938,7.4126,7.2022,7.1123,7.0299,5.7762,-3.2306,0.00791
,15.366,15.372,15.383,14.844,10.831,9.5303,8.6211,7.7995,7.3224,7.155,7.0787,7.0252,15.8,235.97,2.8965
,15.355,15.364,15.343,11.379,9.8883,8.9915,8.3841,7.6806,7.3457,7.2156,7.1342,7.0271,12.459,-2.7688,0.41434
,15.029,15.032,15.035,14.98,12.55,9.2626,8.4702,7.6674,7.3342,7.2093,7.1251,7.0568,15.943,795.68,6.7894
,14.825,14.84,14.865,14.636,11.313,9.3246,8.4794,7.7009,7.3816,7.2318,7.1506,7.0684,9.9169,-3.5244,1.7828
,14.59,14.589,14.534,14.339,11.032,9.1676,8.3112,7.6486,7.3217,7.2155,7.1358,7.05,16.955,823.58,5.8621
,14.572,14.586,14.592,14.434,10.719,9.5638,8.5161,7.7903,7.3824,7.2584,7.1569,7.0968,10.542,-3.3982,2.8783
,14.423,14.423,14.429,14.385,13.55,9.0956,8.1726,7.5369,7.3355,7.2526,7.1618,7.1009,14.295,827.42,4.9984
,14.289,14.308,14.333,14.304,11.325,9.3626,8.7156,7.9794,7.4804,7.2975,7.2085,7.15,6.474,-3.3992,0.32935
,14.311,14.292,14.169,13.919,13.435,9.3035,8.5311,7.9779,7.425,7.273,7.1774,7.0928,10.787,643.59,2.7086
,14.225,14.233,14.151,13.912,12.399,9.3398,8.6618,7.9547,7.4687,7.3104,7.2223,7.1216,3.0644,-3.6509,0.00189
,14.56,14.516,14.092,13.838,12.14,9.3605,8.4681,7.7592,7.3757,7.2611,7.1913,7.1106,11.846,810.27,2.511
,15.143,15.143,14.178,13.754,11.371,9.313,8.6579,8.0305,7.463,7.2937,7.2048,7.1241,8.136,-2.0975,0.12169
,14.934,14.909,14.418,13.808,11.827,9.3625,8.6625,7.927,7.5049,7.274,7.1988,7.1276,13.89,392.33,2.2194
,15.325,15.27,14.551,13.931,11.254,9.6085,8.9441,8.2931,7.5454,7.2978,7.207,7.1543,12.249,-0.6293,0.88981
,15.138,15.095,14.407,13.8,12.65,9.6748,8.7041,7.8872,7.3855,7.2725,7.2015,7.164,12.379,382.45,1.0973
,15.686,15.626,14.598,13.855,12.039,9.9868,8.9411,8.097,7.5044,7.2935,7.2023,7.1631,13.439,-0.71312,0.57898
,16.049,15.728,15.168,13.904,12.181,9.4458,8.4901,7.7375,7.3588,7.2446,7.1937,7.1571,17.428,214.28,1.7403
,16.235,15.744,14.993,14.1,12.732,9.5355,8.48,7.9486,7.4682,7.2846,7.2141,7.1671,13.892,-0.8389,0.24275
,15.763,15.678,14.57,13.82,13,10.114,8.8794,8.0977,7.4686,7.3025,7.2233,7.1474,11.457,265.4,1.2211
,16.183,16.171,15.842,14.22,12.986,9.6748,8.4713,7.7083,7.4403,7.3134,7.2266,7.1769,7.6266,-2.7695,0.29328
,15.825,15.774,15.045,13.737,12.229,9.9695,8.7058,7.8234,7.4589,7.3402,7.2482,7.1973,15.885,482.19,2.8164
,15.676,15.685,15.682,13.868,12.452,9.8568,8.5637,7.775,7.4375,7.3393,7.262,7.2093,9.0447,-1.2587,0.2884
,15.448,15.438,15.09,13.716,11.481,9.5737,8.4985,7.7902,7.4274,7.3216,7.2568,7.2033,14.346,665.76,5.3493
,15.394,15.402,15.388,15.121,12.052,9.9584,8.7667,8.0377,7.519,7.3329,7.2556,7.2159,11.756,-0.62931,1.6375
,15.381,15.381,15.317,14.136,12.318,9.6964,8.8157,8.0193,7.5209,7.3501,7.2591,7.2385,12.886,637.57,3.923
,15.208,15.22,15.244,15.14,13.159,9.5258,8.8121,7.9326,7.4871,7.3579,7.2772,7.2297,10.744,-0.92305,3.3477
,14.753,14.758,14.788,14.744,12.684,9.8473,8.7196,7.9977,7.5192,7.3667,7.2718,7.2301,11.68,147.94,4.2465
,14.578,14.588,14.623,14.594,13.312,9.8304,8.6999,7.9672,7.4972,7.3562,7.2704,7.2344,10.033,-3.1048,2.6798
,14.456,14.464,14.477,14.39,12.903,9.9182,8.6537,7.9134,7.4754,7.3349,7.2575,7.2353,10.405,384.62,3.7176
,14.396,14.406,14.426,14.394,13.815,10.099,8.9288,8.1782,7.5501,7.355,7.2711,7.2385,8.1371,-2.1402,1.0971
,14.356,14.357,14.291,14.121,13.804,9.9057,8.6472,7.8539,7.4778,7.3327,7.2547,7.2242,11.539,395.83,3.0391
,14.16,14.176,14.192,14.133,14.103,9.9835,8.7064,7.9781,7.4404,7.3273,7.2558,7.2296,9.5593,-3.1469,3.3473
,13.924,13.929,13.948,13.893,13.542,10.022,8.742,7.9497,7.483,7.3394,7.2699,7.2223,9.7453,240.67,3.2901
,13.952,13.963,13.982,13.942,13.835,10.567,8.8133,8.0583,7.5492,7.3463,7.2508,7.2009,12.839,-1.0908,2.1237
